,order_id,order_line,order_date,product_id,quantity,price,total_price,model,description,bikeshop_name,location,terrain,terrain2,frame_material
12995,1653,8,2015-04-14,96,2,480,960,Catalyst 3,Mountain - Sport - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum
12996,1653,9,2015-04-14,95,1,585,585,Catalyst 2,Mountain - Sport - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum
12997,1653,10,2015-04-14,79,1,3200,3200,Bad Habit 1,Mountain - Trail - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum
12998,1653,11,2015-04-14,18,1,1410,1410,CAAD8 105,Road - Elite Road - Aluminum,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum
12999,1653,12,2015-04-14,58,1,6390,6390,Scalpel-Si Carbon 2,Mountain - Cross Country Race - Carbon,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon
13000,1653,13,2015-04-14,48,1,6070,6070,Jekyll Carbon 2,Mountain - Over Mountain - Carbon,Denver Bike Shop,"Denver, CO",Mountain,Over Mountain,Carbon
13001,1653,14,2015-04-14,41,1,2700,2700,Slice Ultegra,Road - Triathalon - Carbon,Denver Bike Shop,"Denver, CO",Road,Triathalon,Carbon
13002,1653,15,2015-04-14,65,1,3200,3200,Scalpel 29 4,Mountain - Cross Country Race - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum
13003,1653,16,2015-04-14,63,1,5330,5330,Scalpel 29 Carbon 2,Mountain - Cross Country Race - Carbon,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon
13004,1653,17,2015-04-14,87,2,2340,4680,Habit 5,Mountain - Trail - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum
13005,1653,18,2015-04-14,40,1,3200,3200,Slice Ultegra D12,Road - Triathalon - Carbon,Denver Bike Shop,"Denver, CO",Road,Triathalon,Carbon
13006,1653,19,2015-04-14,45,2,1960,3920,SuperX 105,Road - Cyclocross - Carbon,Denver Bike Shop,"Denver, CO",Road,Cyclocross,Carbon
13007,1653,20,2015-04-14,52,1,5970,5970,Trigger Carbon 2,Mountain - Over Mountain - Carbon,Denver Bike Shop,"Denver, CO",Mountain,Over Mountain,Carbon
13008,1654,1,2015-04-14,88,1,1950,1950,Habit 6,Mountain - Trail - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum
13009,1654,2,2015-04-14,39,1,4500,4500,Slice Hi-Mod Dura Ace D12,Road - Triathalon - Carbon,Kansas City 29ers,"Kansas City, KS",Road,Triathalon,Carbon
13010,1654,3,2015-04-14,87,1,2340,2340,Habit 5,Mountain - Trail - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum
13011,1654,4,2015-04-14,95,1,585,585,Catalyst 2,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
13012,1654,5,2015-04-14,76,1,2770,2770,Beast of the East 1,Mountain - Trail - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum
13013,1655,1,2015-04-15,46,7,1750,12250,SuperX Rival CX1,Road - Cyclocross - Carbon,Detroit Cycles,"Detroit, MI",Road,Cyclocross,Carbon
13014,1655,2,2015-04-15,93,1,815,815,Trail 5,Mountain - Sport - Aluminum,Detroit Cycles,"Detroit, MI",Mountain,Sport,Aluminum
13015,1656,1,2015-04-15,57,4,7460,29840,Scalpel-Si Hi-Mod 1,Mountain - Cross Country Race - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon
13016,1656,2,2015-04-15,50,1,3200,3200,Jekyll Carbon 4,Mountain - Over Mountain - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon
13017,1656,3,2015-04-15,32,2,1840,3680,Syapse Carbon Tiagra,Road - Endurance Road - Carbon,Kansas City 29ers,"Kansas City, KS",Road,Endurance Road,Carbon
13018,1657,1,2015-04-16,80,1,2660,2660,Bad Habit 2,Mountain - Trail - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum
13019,1658,1,2015-04-16,46,1,1750,1750,SuperX Rival CX1,Road - Cyclocross - Carbon,Kansas City 29ers,"Kansas City, KS",Road,Cyclocross,Carbon
13020,1658,2,2015-04-16,76,1,2770,2770,Beast of the East 1,Mountain - Trail - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum
13021,1658,3,2015-04-16,70,1,2880,2880,F-Si Carbon 4,Mountain - Cross Country Race - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon
13022,1658,4,2015-04-16,93,1,815,815,Trail 5,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
13023,1658,5,2015-04-16,68,1,6390,6390,F-Si Hi-Mod 1,Mountain - Cross Country Race - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon
13024,1658,6,2015-04-16,81,1,12250,12250,Habit Hi-Mod Black Inc.,Mountain - Trail - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Carbon
13025,1658,7,2015-04-16,71,1,2340,2340,F-Si 1,Mountain - Cross Country Race - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum
13026,1658,8,2015-04-16,77,1,2130,2130,Beast of the East 2,Mountain - Trail - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum
13027,1658,9,2015-04-16,90,1,1350,1350,Trail 2,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
13028,1658,10,2015-04-16,39,1,4500,4500,Slice Hi-Mod Dura Ace D12,Road - Triathalon - Carbon,Kansas City 29ers,"Kansas City, KS",Road,Triathalon,Carbon
13029,1658,11,2015-04-16,8,1,2660,2660,Supersix Evo Ultegra 4,Road - Elite Road - Carbon,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Carbon
13030,1658,12,2015-04-16,87,1,2340,2340,Habit 5,Mountain - Trail - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum
13031,1658,13,2015-04-16,72,1,2060,2060,F-Si 2,Mountain - Cross Country Race - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum
13032,1658,14,2015-04-16,30,1,2660,2660,Synapse Carbon Disc 105,Road - Endurance Road - Carbon,Kansas City 29ers,"Kansas City, KS",Road,Endurance Road,Carbon
13033,1658,15,2015-04-16,96,1,480,480,Catalyst 3,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
13034,1658,16,2015-04-16,47,1,7990,7990,Jekyll Carbon 1,Mountain - Over Mountain - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon
13035,1658,17,2015-04-16,52,2,5970,11940,Trigger Carbon 2,Mountain - Over Mountain - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon
13036,1658,18,2015-04-16,48,1,6070,6070,Jekyll Carbon 2,Mountain - Over Mountain - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon
13037,1659,1,2015-04-16,69,1,4800,4800,F-Si Carbon 2,Mountain - Cross Country Race - Carbon,Las Vegas Cycles,"Las Vegas, NV",Mountain,Cross Country Race,Carbon
13038,1659,2,2015-04-16,38,6,7000,42000,Slice Hi-Mod Black Inc.,Road - Triathalon - Carbon,Las Vegas Cycles,"Las Vegas, NV",Road,Triathalon,Carbon
13039,1659,3,2015-04-16,87,1,2340,2340,Habit 5,Mountain - Trail - Aluminum,Las Vegas Cycles,"Las Vegas, NV",Mountain,Trail,Aluminum
13040,1659,4,2015-04-16,22,1,9590,9590,Synapse Hi-Mod Disc Black Inc.,Road - Endurance Road - Carbon,Las Vegas Cycles,"Las Vegas, NV",Road,Endurance Road,Carbon
13041,1659,5,2015-04-16,53,1,3730,3730,Trigger Carbon 3,Mountain - Over Mountain - Carbon,Las Vegas Cycles,"Las Vegas, NV",Mountain,Over Mountain,Carbon
13042,1659,6,2015-04-16,1,1,12790,12790,Supersix Evo Black Inc.,Road - Elite Road - Carbon,Las Vegas Cycles,"Las Vegas, NV",Road,Elite Road,Carbon
13043,1659,7,2015-04-16,3,1,7990,7990,Supersix Evo Hi-Mod Dura Ace 1,Road - Elite Road - Carbon,Las Vegas Cycles,"Las Vegas, NV",Road,Elite Road,Carbon
13044,1659,8,2015-04-16,58,2,6390,12780,Scalpel-Si Carbon 2,Mountain - Cross Country Race - Carbon,Las Vegas Cycles,"Las Vegas, NV",Mountain,Cross Country Race,Carbon
13045,1659,9,2015-04-16,59,1,5330,5330,Scalpel-Si Carbon 3,Mountain - Cross Country Race - Carbon,Las Vegas Cycles,"Las Vegas, NV",Mountain,Cross Country Race,Carbon
13046,1659,10,2015-04-16,55,1,12790,12790,Scalpel-Si Black Inc.,Mountain - Cross Country Race - Carbon,Las Vegas Cycles,"Las Vegas, NV",Mountain,Cross Country Race,Carbon
13047,1660,1,2015-04-16,92,1,980,980,Trail 4,Mountain - Sport - Aluminum,New Orleans Velocipedes,"New Orleans, LA",Mountain,Sport,Aluminum
13048,1660,2,2015-04-16,91,1,1080,1080,Trail 3,Mountain - Sport - Aluminum,New Orleans Velocipedes,"New Orleans, LA",Mountain,Sport,Aluminum
13049,1660,3,2015-04-16,94,1,705,705,Catalyst 1,Mountain - Sport - Aluminum,New Orleans Velocipedes,"New Orleans, LA",Mountain,Sport,Aluminum
13050,1660,4,2015-04-16,31,1,2240,2240,Synapse Carbon 105,Road - Endurance Road - Carbon,New Orleans Velocipedes,"New Orleans, LA",Road,Endurance Road,Carbon
13051,1660,5,2015-04-16,19,2,1250,2500,CAAD8 Tiagra,Road - Elite Road - Aluminum,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Aluminum
13052,1660,6,2015-04-16,42,1,1950,1950,Slice 105,Road - Triathalon - Carbon,New Orleans Velocipedes,"New Orleans, LA",Road,Triathalon,Carbon
13053,1660,7,2015-04-16,33,1,2130,2130,Synapse Disc Adventure,Road - Endurance Road - Aluminum,New Orleans Velocipedes,"New Orleans, LA",Road,Endurance Road,Aluminum
13054,1660,8,2015-04-16,80,1,2660,2660,Bad Habit 2,Mountain - Trail - Aluminum,New Orleans Velocipedes,"New Orleans, LA",Mountain,Trail,Aluminum
13055,1660,9,2015-04-16,6,1,3940,3940,Supersix Evo Red,Road - Elite Road - Carbon,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Carbon
13056,1660,10,2015-04-16,26,1,4800,4800,Synapse Carbon Disc Ultegra D12,Road - Endurance Road - Carbon,New Orleans Velocipedes,"New Orleans, LA",Road,Endurance Road,Carbon
13057,1661,1,2015-04-16,78,1,1620,1620,Beast of the East 3,Mountain - Trail - Aluminum,Providence Bi-peds,"Providence, RI",Mountain,Trail,Aluminum
13058,1661,2,2015-04-16,22,1,9590,9590,Synapse Hi-Mod Disc Black Inc.,Road - Endurance Road - Carbon,Providence Bi-peds,"Providence, RI",Road,Endurance Road,Carbon
13059,1661,3,2015-04-16,29,1,2660,2660,Synapse Carbon Ultegra 4,Road - Endurance Road - Carbon,Providence Bi-peds,"Providence, RI",Road,Endurance Road,Carbon
13060,1661,4,2015-04-16,73,1,1840,1840,F-Si 3,Mountain - Cross Country Race - Aluminum,Providence Bi-peds,"Providence, RI",Mountain,Cross Country Race,Aluminum
13061,1661,5,2015-04-16,26,1,4800,4800,Synapse Carbon Disc Ultegra D12,Road - Endurance Road - Carbon,Providence Bi-peds,"Providence, RI",Road,Endurance Road,Carbon
13062,1661,6,2015-04-16,57,1,7460,7460,Scalpel-Si Hi-Mod 1,Mountain - Cross Country Race - Carbon,Providence Bi-peds,"Providence, RI",Mountain,Cross Country Race,Carbon
13063,1661,7,2015-04-16,18,1,1410,1410,CAAD8 105,Road - Elite Road - Aluminum,Providence Bi-peds,"Providence, RI",Road,Elite Road,Aluminum
13064,1661,8,2015-04-16,65,1,3200,3200,Scalpel 29 4,Mountain - Cross Country Race - Aluminum,Providence Bi-peds,"Providence, RI",Mountain,Cross Country Race,Aluminum
13065,1661,9,2015-04-16,19,1,1250,1250,CAAD8 Tiagra,Road - Elite Road - Aluminum,Providence Bi-peds,"Providence, RI",Road,Elite Road,Aluminum
13066,1661,10,2015-04-16,36,1,1030,1030,Synapse Sora,Road - Endurance Road - Aluminum,Providence Bi-peds,"Providence, RI",Road,Endurance Road,Aluminum
13067,1661,11,2015-04-16,77,1,2130,2130,Beast of the East 2,Mountain - Trail - Aluminum,Providence Bi-peds,"Providence, RI",Mountain,Trail,Aluminum
13068,1661,12,2015-04-16,44,1,2450,2450,SuperX Ultegra,Road - Cyclocross - Carbon,Providence Bi-peds,"Providence, RI",Road,Cyclocross,Carbon
13069,1661,13,2015-04-16,3,1,7990,7990,Supersix Evo Hi-Mod Dura Ace 1,Road - Elite Road - Carbon,Providence Bi-peds,"Providence, RI",Road,Elite Road,Carbon
13070,1661,14,2015-04-16,4,1,5330,5330,Supersix Evo Hi-Mod Dura Ace 2,Road - Elite Road - Carbon,Providence Bi-peds,"Providence, RI",Road,Elite Road,Carbon
13071,1661,15,2015-04-16,40,1,3200,3200,Slice Ultegra D12,Road - Triathalon - Carbon,Providence Bi-peds,"Providence, RI",Road,Triathalon,Carbon
13072,1661,16,2015-04-16,1,1,12790,12790,Supersix Evo Black Inc.,Road - Elite Road - Carbon,Providence Bi-peds,"Providence, RI",Road,Elite Road,Carbon
13073,1662,1,2015-04-17,33,1,2130,2130,Synapse Disc Adventure,Road - Endurance Road - Aluminum,Las Vegas Cycles,"Las Vegas, NV",Road,Endurance Road,Aluminum
13074,1662,2,2015-04-17,22,1,9590,9590,Synapse Hi-Mod Disc Black Inc.,Road - Endurance Road - Carbon,Las Vegas Cycles,"Las Vegas, NV",Road,Endurance Road,Carbon
13075,1662,3,2015-04-17,27,1,3730,3730,Synapse Carbon Disc Ultegra,Road - Endurance Road - Carbon,Las Vegas Cycles,"Las Vegas, NV",Road,Endurance Road,Carbon
13076,1662,4,2015-04-17,42,1,1950,1950,Slice 105,Road - Triathalon - Carbon,Las Vegas Cycles,"Las Vegas, NV",Road,Triathalon,Carbon
13077,1662,5,2015-04-17,14,3,2660,7980,CAAD Disc Ultegra,Road - Elite Road - Aluminum,Las Vegas Cycles,"Las Vegas, NV",Road,Elite Road,Aluminum
13078,1662,6,2015-04-17,2,1,10660,10660,Supersix Evo Hi-Mod Team,Road - Elite Road - Carbon,Las Vegas Cycles,"Las Vegas, NV",Road,Elite Road,Carbon
13079,1662,7,2015-04-17,25,1,5330,5330,Synapse Hi-Mod Disc Ultegra,Road - Endurance Road - Carbon,Las Vegas Cycles,"Las Vegas, NV",Road,Endurance Road,Carbon
13080,1662,8,2015-04-17,66,1,11190,11190,F-Si Black Inc.,Mountain - Cross Country Race - Carbon,Las Vegas Cycles,"Las Vegas, NV",Mountain,Cross Country Race,Carbon
13081,1663,1,2015-04-17,92,1,980,980,Trail 4,Mountain - Sport - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum
13082,1663,2,2015-04-17,90,1,1350,1350,Trail 2,Mountain - Sport - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum
13083,1663,3,2015-04-17,61,1,3200,3200,Scalpel-Si 5,Mountain - Cross Country Race - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum
13084,1663,4,2015-04-17,86,1,2880,2880,Habit 4,Mountain - Trail - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum
13085,1663,5,2015-04-17,76,1,2770,2770,Beast of the East 1,Mountain - Trail - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum
13086,1663,6,2015-04-17,67,2,9060,18120,F-Si Hi-Mod Team,Mountain - Cross Country Race - Carbon,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon
13087,1663,7,2015-04-17,52,1,5970,5970,Trigger Carbon 2,Mountain - Over Mountain - Carbon,Denver Bike Shop,"Denver, CO",Mountain,Over Mountain,Carbon
13088,1663,8,2015-04-17,14,1,2660,2660,CAAD Disc Ultegra,Road - Elite Road - Aluminum,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum
13089,1663,9,2015-04-17,75,1,2130,2130,Fat CAAD2,Mountain - Fat Bike - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Fat Bike,Aluminum
13090,1663,10,2015-04-17,93,1,815,815,Trail 5,Mountain - Sport - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum
13091,1663,11,2015-04-17,19,1,1250,1250,CAAD8 Tiagra,Road - Elite Road - Aluminum,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum
13092,1664,1,2015-04-20,38,2,7000,14000,Slice Hi-Mod Black Inc.,Road - Triathalon - Carbon,Seattle Race Equipment,"Seattle, WA",Road,Triathalon,Carbon
13093,1665,1,2015-04-20,70,1,2880,2880,F-Si Carbon 4,Mountain - Cross Country Race - Carbon,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon
13094,1665,2,2015-04-20,21,1,815,815,CAAD8 Claris,Road - Elite Road - Aluminum,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum
13095,1665,3,2015-04-20,42,1,1950,1950,Slice 105,Road - Triathalon - Carbon,Denver Bike Shop,"Denver, CO",Road,Triathalon,Carbon
13096,1665,4,2015-04-20,33,4,2130,8520,Synapse Disc Adventure,Road - Endurance Road - Aluminum,Denver Bike Shop,"Denver, CO",Road,Endurance Road,Aluminum
13097,1665,5,2015-04-20,31,1,2240,2240,Synapse Carbon 105,Road - Endurance Road - Carbon,Denver Bike Shop,"Denver, CO",Road,Endurance Road,Carbon
13098,1665,6,2015-04-20,77,1,2130,2130,Beast of the East 2,Mountain - Trail - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum
13099,1665,7,2015-04-20,66,1,11190,11190,F-Si Black Inc.,Mountain - Cross Country Race - Carbon,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon
13100,1665,8,2015-04-20,69,1,4800,4800,F-Si Carbon 2,Mountain - Cross Country Race - Carbon,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon
13101,1665,9,2015-04-20,20,1,1030,1030,CAAD8 Sora,Road - Elite Road - Aluminum,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum
13102,1665,10,2015-04-20,97,1,415,415,Catalyst 4,Mountain - Sport - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum
13103,1665,11,2015-04-20,4,2,5330,10660,Supersix Evo Hi-Mod Dura Ace 2,Road - Elite Road - Carbon,Denver Bike Shop,"Denver, CO",Road,Elite Road,Carbon
13104,1665,12,2015-04-20,88,1,1950,1950,Habit 6,Mountain - Trail - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum
13105,1665,13,2015-04-20,62,1,6390,6390,Scalpel 29 Carbon Race,Mountain - Cross Country Race - Carbon,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon
13106,1665,14,2015-04-20,53,1,3730,3730,Trigger Carbon 3,Mountain - Over Mountain - Carbon,Denver Bike Shop,"Denver, CO",Mountain,Over Mountain,Carbon
13107,1665,15,2015-04-20,83,1,5330,5330,Habit Carbon 2,Mountain - Trail - Carbon,Denver Bike Shop,"Denver, CO",Mountain,Trail,Carbon
13108,1665,16,2015-04-20,10,1,1840,1840,Supersix Evo Tiagra,Road - Elite Road - Carbon,Denver Bike Shop,"Denver, CO",Road,Elite Road,Carbon
13109,1665,17,2015-04-20,52,1,5970,5970,Trigger Carbon 2,Mountain - Over Mountain - Carbon,Denver Bike Shop,"Denver, CO",Mountain,Over Mountain,Carbon
13110,1666,1,2015-04-21,69,1,4800,4800,F-Si Carbon 2,Mountain - Cross Country Race - Carbon,Louisville Race Equipment,"Louisville, KY",Mountain,Cross Country Race,Carbon
13111,1667,1,2015-04-21,38,1,7000,7000,Slice Hi-Mod Black Inc.,Road - Triathalon - Carbon,New York Cycles,"New York, NY",Road,Triathalon,Carbon
13112,1667,2,2015-04-21,7,1,3200,3200,Supersix Evo Ultegra 3,Road - Elite Road - Carbon,New York Cycles,"New York, NY",Road,Elite Road,Carbon
13113,1667,3,2015-04-21,80,1,2660,2660,Bad Habit 2,Mountain - Trail - Aluminum,New York Cycles,"New York, NY",Mountain,Trail,Aluminum
13114,1667,4,2015-04-21,21,1,815,815,CAAD8 Claris,Road - Elite Road - Aluminum,New York Cycles,"New York, NY",Road,Elite Road,Aluminum
13115,1667,5,2015-04-21,55,1,12790,12790,Scalpel-Si Black Inc.,Mountain - Cross Country Race - Carbon,New York Cycles,"New York, NY",Mountain,Cross Country Race,Carbon
13116,1668,1,2015-04-21,21,1,815,815,CAAD8 Claris,Road - Elite Road - Aluminum,Miami Race Equipment,"Miami, FL",Road,Elite Road,Aluminum
13117,1668,2,2015-04-21,28,1,3200,3200,Synapse Carbon Ultegra 3,Road - Endurance Road - Carbon,Miami Race Equipment,"Miami, FL",Road,Endurance Road,Carbon
13118,1668,3,2015-04-21,1,1,12790,12790,Supersix Evo Black Inc.,Road - Elite Road - Carbon,Miami Race Equipment,"Miami, FL",Road,Elite Road,Carbon
13119,1668,4,2015-04-21,95,1,585,585,Catalyst 2,Mountain - Sport - Aluminum,Miami Race Equipment,"Miami, FL",Mountain,Sport,Aluminum
13120,1668,5,2015-04-21,40,1,3200,3200,Slice Ultegra D12,Road - Triathalon - Carbon,Miami Race Equipment,"Miami, FL",Road,Triathalon,Carbon
13121,1668,6,2015-04-21,16,1,1950,1950,CAAD12 Disc 105,Road - Elite Road - Aluminum,Miami Race Equipment,"Miami, FL",Road,Elite Road,Aluminum
13122,1668,7,2015-04-21,29,1,2660,2660,Synapse Carbon Ultegra 4,Road - Endurance Road - Carbon,Miami Race Equipment,"Miami, FL",Road,Endurance Road,Carbon
13123,1668,8,2015-04-21,94,1,705,705,Catalyst 1,Mountain - Sport - Aluminum,Miami Race Equipment,"Miami, FL",Mountain,Sport,Aluminum
13124,1668,9,2015-04-21,22,1,9590,9590,Synapse Hi-Mod Disc Black Inc.,Road - Endurance Road - Carbon,Miami Race Equipment,"Miami, FL",Road,Endurance Road,Carbon
13125,1668,10,2015-04-21,42,1,1950,1950,Slice 105,Road - Triathalon - Carbon,Miami Race Equipment,"Miami, FL",Road,Triathalon,Carbon
13126,1668,11,2015-04-21,2,1,10660,10660,Supersix Evo Hi-Mod Team,Road - Elite Road - Carbon,Miami Race Equipment,"Miami, FL",Road,Elite Road,Carbon
13127,1668,12,2015-04-21,44,1,2450,2450,SuperX Ultegra,Road - Cyclocross - Carbon,Miami Race Equipment,"Miami, FL",Road,Cyclocross,Carbon
13128,1668,13,2015-04-21,30,1,2660,2660,Synapse Carbon Disc 105,Road - Endurance Road - Carbon,Miami Race Equipment,"Miami, FL",Road,Endurance Road,Carbon
13129,1668,14,2015-04-21,45,1,1960,1960,SuperX 105,Road - Cyclocross - Carbon,Miami Race Equipment,"Miami, FL",Road,Cyclocross,Carbon
13130,1668,15,2015-04-21,15,1,2240,2240,CAAD12 Ultegra,Road - Elite Road - Aluminum,Miami Race Equipment,"Miami, FL",Road,Elite Road,Aluminum
13131,1668,16,2015-04-21,97,3,415,1245,Catalyst 4,Mountain - Sport - Aluminum,Miami Race Equipment,"Miami, FL",Mountain,Sport,Aluminum
13132,1669,1,2015-04-21,31,1,2240,2240,Synapse Carbon 105,Road - Endurance Road - Carbon,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Carbon
13133,1670,1,2015-04-22,54,1,3200,3200,Trigger Carbon 4,Mountain - Over Mountain - Carbon,Denver Bike Shop,"Denver, CO",Mountain,Over Mountain,Carbon
13134,1671,1,2015-04-22,87,1,2340,2340,Habit 5,Mountain - Trail - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum
13135,1671,2,2015-04-22,52,1,5970,5970,Trigger Carbon 2,Mountain - Over Mountain - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon
13136,1671,3,2015-04-22,89,2,1520,3040,Trail 1,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
13137,1671,4,2015-04-22,96,1,480,480,Catalyst 3,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
13138,1671,5,2015-04-22,55,1,12790,12790,Scalpel-Si Black Inc.,Mountain - Cross Country Race - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon
13139,1671,6,2015-04-22,9,1,2240,2240,Supersix Evo 105,Road - Elite Road - Carbon,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Carbon
13140,1671,7,2015-04-22,12,1,4260,4260,CAAD12 Disc Dura Ace,Road - Elite Road - Aluminum,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum
13141,1672,1,2015-04-22,3,10,7990,79900,Supersix Evo Hi-Mod Dura Ace 1,Road - Elite Road - Carbon,Wichita Speed,"Wichita, KS",Road,Elite Road,Carbon
13142,1672,2,2015-04-22,27,1,3730,3730,Synapse Carbon Disc Ultegra,Road - Endurance Road - Carbon,Wichita Speed,"Wichita, KS",Road,Endurance Road,Carbon
13143,1672,3,2015-04-22,24,1,5860,5860,Synapse Hi-Mod Dura Ace,Road - Endurance Road - Carbon,Wichita Speed,"Wichita, KS",Road,Endurance Road,Carbon
13144,1672,4,2015-04-22,33,1,2130,2130,Synapse Disc Adventure,Road - Endurance Road - Aluminum,Wichita Speed,"Wichita, KS",Road,Endurance Road,Aluminum
13145,1672,5,2015-04-22,42,1,1950,1950,Slice 105,Road - Triathalon - Carbon,Wichita Speed,"Wichita, KS",Road,Triathalon,Carbon
13146,1672,6,2015-04-22,26,1,4800,4800,Synapse Carbon Disc Ultegra D12,Road - Endurance Road - Carbon,Wichita Speed,"Wichita, KS",Road,Endurance Road,Carbon
13147,1672,7,2015-04-22,51,1,8200,8200,Trigger Carbon 1,Mountain - Over Mountain - Carbon,Wichita Speed,"Wichita, KS",Mountain,Over Mountain,Carbon
13148,1672,8,2015-04-22,53,1,3730,3730,Trigger Carbon 3,Mountain - Over Mountain - Carbon,Wichita Speed,"Wichita, KS",Mountain,Over Mountain,Carbon
13149,1672,9,2015-04-22,43,3,3500,10500,SuperX Hi-Mod CX1,Road - Cyclocross - Carbon,Wichita Speed,"Wichita, KS",Road,Cyclocross,Carbon
13150,1673,1,2015-04-22,74,1,3730,3730,Fat CAAD1,Mountain - Fat Bike - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Fat Bike,Aluminum
13151,1673,2,2015-04-22,81,1,12250,12250,Habit Hi-Mod Black Inc.,Mountain - Trail - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Carbon
13152,1673,3,2015-04-22,59,1,5330,5330,Scalpel-Si Carbon 3,Mountain - Cross Country Race - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon
13153,1673,4,2015-04-22,96,1,480,480,Catalyst 3,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
13154,1673,5,2015-04-22,19,2,1250,2500,CAAD8 Tiagra,Road - Elite Road - Aluminum,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum
